brewery_id,X,count.x,abv,ibu,id,beer,style,ounces,style2,count.y,brewery,city.x,state.x,label,Name,city.y,state.y,Imputed_IBU
456,1233,1233,0.048,NA,700,The Farmer's Daughter,American Blonde Ale,16,American Blonde Ale,457,Lucette Brewing Company,Menominie,WI,The Farmer's Daughter (Lucette Brewing Company),Sunken City Brewing Company,Hardy, VA,27
456,1231,1231,0.062,NA,1204,Hips Don't Lie,Hefeweizen,16,NA,457,Lucette Brewing Company,Menominie,WI,Hips Don't Lie (Lucette Brewing Company),Sunken City Brewing Company,Hardy, VA,65
457,2147,2147,0.046,20,1200,Bomber Mountain Amber Ale (2013),American Amber / Red Ale,12,American Amber / Red Ale,458,The Black Tooth Brewing Company,Sheridan,WY,Bomber Mountain Amber Ale (2013) (The Black Tooth Brewing Company),Lucette Brewing Company,Menominie, WI,20
457,2148,2148,0.07,75,1199,Indian Paintbrush IPA,American IPA,12,American IPA,458,The Black Tooth Brewing Company,Sheridan,WY,Indian Paintbrush IPA (The Black Tooth Brewing Company),Lucette Brewing Company,Menominie, WI,75
457,2149,2149,0.048,16,1198,Saddle Bronc Brown Ale (2013),English Brown Ale,12,NA,458,The Black Tooth Brewing Company,Sheridan,WY,Saddle Bronc Brown Ale (2013) (The Black Tooth Brewing Company),Lucette Brewing Company,Menominie, WI,16
457,2150,2150,0.059,15,1197,Wagon Box Wheat Beer,American Pale Wheat Ale,12,American Pale Wheat Ale,458,The Black Tooth Brewing Company,Sheridan,WY,Wagon Box Wheat Beer (The Black Tooth Brewing Company),Lucette Brewing Company,Menominie, WI,15
458,1158,1158,0.058,NA,1193,Skilak Scottish Ale,Scottish Ale,12,NA,459,Kenai River Brewing Company,Soldotna,AK,Skilak Scottish Ale (Kenai River Brewing Company),The Black Tooth Brewing Company,Sheridan, WY,60
458,1160,1160,0.068,NA,349,Sunken Island IPA,American IPA,12,American IPA,459,Kenai River Brewing Company,Soldotna,AK,Sunken Island IPA (Kenai River Brewing Company),The Black Tooth Brewing Company,Sheridan, WY,20
458,1161,1161,0.058,NA,348,Skilak Scottish Ale (2011),Scottish Ale,12,NA,459,Kenai River Brewing Company,Soldotna,AK,Skilak Scottish Ale (2011) (Kenai River Brewing Company),The Black Tooth Brewing Company,Sheridan, WY,27
458,1159,1159,0.05,15,1187,Peninsula Brewers Reserve (PBR),American Blonde Ale,12,American Blonde Ale,459,Kenai River Brewing Company,Soldotna,AK,Peninsula Brewers Reserve (PBR) (Kenai River Brewing Company),The Black Tooth Brewing Company,Sheridan, WY,15
459,1740,1740,0.05,NA,1180,River North White Ale,Witbier,16,NA,460,River North Brewery,Denver,CO,River North White Ale (River North Brewery),Kenai River Brewing Company,Soldotna, AK,23
459,1741,1741,0.05,NA,1179,River North Ale,American Amber / Red Ale,16,American Amber / Red Ale,460,River North Brewery,Denver,CO,River North Ale (River North Brewery),Kenai River Brewing Company,Soldotna, AK,23
460,881,881,0.065,80,857,Interurban IPA,American IPA,12,American IPA,461,Fremont Brewing Company,Seattle,WA,Interurban IPA (Fremont Brewing Company),River North Brewery,Denver, CO,80
460,877,877,0.08,NA,994,Abominable Ale,English Strong Ale,12,NA,461,Fremont Brewing Company,Seattle,WA,Abominable Ale (Fremont Brewing Company),River North Brewery,Denver, CO,80
460,878,878,0.065,35,901,Harvest Ale,Saison / Farmhouse Ale,12,NA,461,Fremont Brewing Company,Seattle,WA,Harvest Ale (Fremont Brewing Company),River North Brewery,Denver, CO,35
460,875,875,0.04,NA,1174,77 Fremont Select Spring Session IPA,American IPA,12,American IPA,461,Fremont Brewing Company,Seattle,WA,77 Fremont Select Spring Session IPA (Fremont Brewing Company),River North Brewery,Denver, CO,20
460,876,876,0.045,NA,1116,Fremont Organic Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),461,Fremont Brewing Company,Seattle,WA,Fremont Organic Pale Ale (Fremont Brewing Company),River North Brewery,Denver, CO,24
460,879,879,0.065,45,875,Fremont Summer Ale,American Pale Ale (APA),12,American Pale Ale (APA),461,Fremont Brewing Company,Seattle,WA,Fremont Summer Ale (Fremont Brewing Company),River North Brewery,Denver, CO,45
460,880,880,0.056,30,858,Universale Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),461,Fremont Brewing Company,Seattle,WA,Universale Pale Ale (Fremont Brewing Company),River North Brewery,Denver, CO,30
461,137,137,0.052,10,1172,Mo's Gose,Gose,16,NA,462,Armstrong Brewing Company,South San Francisco,CA,Mo's Gose (Armstrong Brewing Company),Fremont Brewing Company,Seattle, WA,10
462,63,63,0.055,26,1165,Colorado Native,American Amber / Red Lager,12,NA,463,AC Golden Brewing Company,Golden,CO,Colorado Native (AC Golden Brewing Company),Armstrong Brewing Company,South San Francisco, CA,26
462,64,64,0.055,26,431,Colorado Native (2011),American Amber / Red Lager,12,NA,463,AC Golden Brewing Company,Golden,CO,Colorado Native (2011) (AC Golden Brewing Company),Armstrong Brewing Company,South San Francisco, CA,26
463,235,235,0.078,NA,1158,La Frontera Premium IPA,American IPA,12,American IPA,464,Big Bend Brewing Company,Alpine,TX,La Frontera Premium IPA (Big Bend Brewing Company),AC Golden Brewing Company,Golden, CO,68
463,236,236,0.047,NA,1157,Tejas Lager,Czech Pilsener,12,NA,464,Big Bend Brewing Company,Alpine,TX,Tejas Lager (Big Bend Brewing Company),AC Golden Brewing Company,Golden, CO,15
463,239,239,0.06,NA,1154,Terlingua Gold,American Blonde Ale,12,American Blonde Ale,464,Big Bend Brewing Company,Alpine,TX,Terlingua Gold (Big Bend Brewing Company),AC Golden Brewing Company,Golden, CO,64
463,237,237,0.064,NA,1156,Number 22 Porter,American Porter,12,NA,464,Big Bend Brewing Company,Alpine,TX,Number 22 Porter (Big Bend Brewing Company),AC Golden Brewing Company,Golden, CO,30
463,238,238,0.056,NA,1155,Big Bend Hefeweizen,Hefeweizen,12,NA,464,Big Bend Brewing Company,Alpine,TX,Big Bend Hefeweizen (Big Bend Brewing Company),AC Golden Brewing Company,Golden, CO,40
464,908,908,0.06,18,1108,Sweet As Pacific Ale,American Pale Wheat Ale,12,American Pale Wheat Ale,465,Good Life Brewing Company,Bend,OR,Sweet As Pacific Ale (Good Life Brewing Company),Big Bend Brewing Company,Alpine, TX,18
464,907,907,0.07,70,1109,Descender IPA,American IPA,12,American IPA,465,Good Life Brewing Company,Bend,OR,Descender IPA (Good Life Brewing Company),Big Bend Brewing Company,Alpine, TX,70
465,753,753,0.07,NA,1107,Nut Sack Imperial Brown Ale,American Brown Ale,12,NA,466,Engine 15 Brewing,Jacksonville Beach,FL,Nut Sack Imperial Brown Ale (Engine 15 Brewing),Good Life Brewing Company,Bend, OR,95
466,980,980,0.05,30,1106,Pablo Beach Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),467,Green Room Brewing,Jacksonville,FL,Pablo Beach Pale Ale (Green Room Brewing),Engine 15 Brewing,Jacksonville Beach, FL,30
467,452,452,NA,NA,1095,Orange Grove Wheat Ale,American Pale Wheat Ale,12,American Pale Wheat Ale,468,Brindle Dog Brewing Company,Tampa Bay,FL,Orange Grove Wheat Ale (Brindle Dog Brewing Company),Green Room Brewing,Jacksonville, FL,28
467,451,451,NA,NA,1096,Tampa Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),468,Brindle Dog Brewing Company,Tampa Bay,FL,Tampa Pale Ale (Brindle Dog Brewing Company),Green Room Brewing,Jacksonville, FL,83
468,1619,1619,0.05,NA,1087,Side Kick KÃ¶lsch,KÃ¶lsch,12,NA,469,Peace Tree Brewing Company,Knoxville,IA,Side Kick KÃ¶lsch (Peace Tree Brewing Company),Brindle Dog Brewing Company,Tampa Bay, FL,40
469,2136,2136,0.047,42,1082,RecreationAle,American Pale Ale (APA),12,American Pale Ale (APA),470,Terrapin Brewing Company,Athens,GA,RecreationAle (Terrapin Brewing Company),Peace Tree Brewing Company,Knoxville, IA,42
470,1634,1634,0.051,NA,1062,Pete's ESP Lager (1998),American Pale Lager,12,NA,471,Pete's Brewing Company,San Antonio,TX,Pete's ESP Lager (1998) (Pete's Brewing Company),Terrapin Brewing Company,Athens, GA,29
470,1635,1635,0.047,NA,1061,Pete's Wicked Summer Brew (1995),American Pale Wheat Ale,12,American Pale Wheat Ale,471,Pete's Brewing Company,San Antonio,TX,Pete's Wicked Summer Brew (1995) (Pete's Brewing Company),Terrapin Brewing Company,Athens, GA,20
470,1636,1636,0.049,NA,1060,Pete's Wicked Bohemian Pilsner (1997),Czech Pilsener,12,NA,471,Pete's Brewing Company,San Antonio,TX,Pete's Wicked Bohemian Pilsner (1997) (Pete's Brewing Company),Terrapin Brewing Company,Athens, GA,55
470,1637,1637,NA,NA,1056,Pete's Wicked Pale Ale (1997),American Pale Ale (APA),12,American Pale Ale (APA),471,Pete's Brewing Company,San Antonio,TX,Pete's Wicked Pale Ale (1997) (Pete's Brewing Company),Terrapin Brewing Company,Athens, GA,45
470,1638,1638,0.047,NA,1055,Pete's Wicked Summer Brew (2002),American Pale Wheat Ale,12,American Pale Wheat Ale,471,Pete's Brewing Company,San Antonio,TX,Pete's Wicked Summer Brew (2002) (Pete's Brewing Company),Terrapin Brewing Company,Athens, GA,26
470,1639,1639,0.047,NA,1054,Pete's Wicked Summer Brew (1997),American Pale Wheat Ale,12,American Pale Wheat Ale,471,Pete's Brewing Company,San Antonio,TX,Pete's Wicked Summer Brew (1997) (Pete's Brewing Company),Terrapin Brewing Company,Athens, GA,35
470,1640,1640,0.047,NA,1053,Pete's Wicked Summer Brew (1996),American Pale Wheat Ale,12,American Pale Wheat Ale,471,Pete's Brewing Company,San Antonio,TX,Pete's Wicked Summer Brew (1996) (Pete's Brewing Company),Terrapin Brewing Company,Athens, GA,26
471,1529,1529,0.095,19,1059,The Hole in Hadrian's Wall,Scottish Ale,16,NA,472,Okoboji Brewing Company,Spirit Lake,IA,The Hole in Hadrian's Wall (Okoboji Brewing Company),Pete's Brewing Company,San Antonio, TX,19
471,1530,1530,0.065,26,1058,33 Select Brown Ale,American Brown Ale,16,NA,472,Okoboji Brewing Company,Spirit Lake,IA,33 Select Brown Ale (Okoboji Brewing Company),Pete's Brewing Company,San Antonio, TX,26
471,1531,1531,0.06,29,603,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,16,NA,472,Okoboji Brewing Company,Spirit Lake,IA,Midwest Charm Farmhouse Ale (Okoboji Brewing Company),Pete's Brewing Company,San Antonio, TX,29
471,1532,1532,0.05,45,602,Boji Blue Pale Ale,American Pale Ale (APA),16,American Pale Ale (APA),472,Okoboji Brewing Company,Spirit Lake,IA,Boji Blue Pale Ale (Okoboji Brewing Company),Pete's Brewing Company,San Antonio, TX,45
471,1533,1533,0.057,26,601,Winter Games Select #32 Stout,American Stout,16,NA,472,Okoboji Brewing Company,Spirit Lake,IA,Winter Games Select #32 Stout (Okoboji Brewing Company),Pete's Brewing Company,San Antonio, TX,26
471,1534,1534,0.05,23,600,Boji Beach Golden Rye Ale,Rye Beer,16,NA,472,Okoboji Brewing Company,Spirit Lake,IA,Boji Beach Golden Rye Ale (Okoboji Brewing Company),Pete's Brewing Company,San Antonio, TX,23
472,674,674,0.052,23,681,Summertime Ale,KÃ¶lsch,16,NA,473,Crystal Springs Brewing Company,Boulder,CO,Summertime Ale (Crystal Springs Brewing Company),Okoboji Brewing Company,Spirit Lake, IA,23
472,673,673,0.06,31,1057,South Ridge Amber Ale,American Amber / Red Ale,16,American Amber / Red Ale,473,Crystal Springs Brewing Company,Boulder,CO,South Ridge Amber Ale (Crystal Springs Brewing Company),Okoboji Brewing Company,Spirit Lake, IA,31
473,754,754,0.05,NA,1039,Underachiever,American Adjunct Lager,16,NA,474,Engine House 9,Tacoma,WA,Underachiever (Engine House 9),Crystal Springs Brewing Company,Boulder, CO,18
474,2206,2206,0.05,NA,1027,Big Island Shandy,Shandy,16,NA,475,Tonka Beer Company,Minnetonka,MN,Big Island Shandy (Tonka Beer Company),Engine House 9,Tacoma, WA,42
474,2207,2207,0.068,NA,1026,Preservation IPA,American IPA,16,American IPA,475,Tonka Beer Company,Minnetonka,MN,Preservation IPA (Tonka Beer Company),Engine House 9,Tacoma, WA,70
475,1691,1691,0.072,55,1021,Watership Brown Ale,American Brown Ale,12,NA,476,Red Hare Brewing Company,Marietta,GA,Watership Brown Ale (Red Hare Brewing Company),Tonka Beer Company,Minnetonka, MN,55
475,1692,1692,0.062,55,938,Gangway IPA,American IPA,12,American IPA,476,Red Hare Brewing Company,Marietta,GA,Gangway IPA (Red Hare Brewing Company),Tonka Beer Company,Minnetonka, MN,55
475,1693,1693,0.049,NA,715,Long Day Lager,Czech Pilsener,12,NA,476,Red Hare Brewing Company,Marietta,GA,Long Day Lager (Red Hare Brewing Company),Tonka Beer Company,Minnetonka, MN,20
476,1014,1014,0.046,17,1016,Orange Wheat,Fruit / Vegetable Beer,12,NA,477,Hangar 24 Craft Brewery,Redlands,CA,Orange Wheat (Hangar 24 Craft Brewery),Red Hare Brewing Company,Marietta, GA,17
476,1015,1015,0.043,14,1015,Hangar 24 Helles Lager,Munich Helles Lager,12,NA,477,Hangar 24 Craft Brewery,Redlands,CA,Hangar 24 Helles Lager (Hangar 24 Craft Brewery),Red Hare Brewing Company,Marietta, GA,14
477,244,244,0.07,NA,1003,Big Elm IPA,American IPA,12,American IPA,478,Big Elm Brewing,Sheffield,MA,Big Elm IPA (Big Elm Brewing),Hangar 24 Craft Brewery,Redlands, CA,60
477,246,246,0.06,NA,1001,413 Farmhouse Ale,Saison / Farmhouse Ale,12,NA,478,Big Elm Brewing,Sheffield,MA,413 Farmhouse Ale (Big Elm Brewing),Hangar 24 Craft Brewery,Redlands, CA,42
477,245,245,0.065,NA,1002,Gerry Dog Stout,American Stout,12,NA,478,Big Elm Brewing,Sheffield,MA,Gerry Dog Stout (Big Elm Brewing),Hangar 24 Craft Brewery,Redlands, CA,30
478,910,910,0.093,103,312,Snake Handler Double IPA,American Double / Imperial IPA,12,American Double / Imperial IPA,479,Good People Brewing Company,Birmingham,AL,Snake Handler Double IPA (Good People Brewing Company),Big Elm Brewing,Sheffield, MA,103
478,911,911,0.06,54,311,Coffee Oatmeal Stout,Oatmeal Stout,12,NA,479,Good People Brewing Company,Birmingham,AL,Coffee Oatmeal Stout (Good People Brewing Company),Big Elm Brewing,Sheffield, MA,54
478,909,909,0.056,36,1000,Good People Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),479,Good People Brewing Company,Birmingham,AL,Good People Pale Ale (Good People Brewing Company),Big Elm Brewing,Sheffield, MA,36
478,912,912,0.06,64,309,Good People IPA,American IPA,12,American IPA,479,Good People Brewing Company,Birmingham,AL,Good People IPA (Good People Brewing Company),Big Elm Brewing,Sheffield, MA,64
478,913,913,0.058,36,308,Good People American Brown Ale,American Brown Ale,12,NA,479,Good People Brewing Company,Birmingham,AL,Good People American Brown Ale (Good People Brewing Company),Big Elm Brewing,Sheffield, MA,36
479,1043,1043,0.06,NA,988,Davy Jones Lager,Cream Ale,12,NA,480,Heavy Seas Beer,Halethorpe,MD,Davy Jones Lager (Heavy Seas Beer),Good People Brewing Company,Birmingham, AL,60
479,1041,1041,0.072,45,990,Loose Cannon,American IPA,12,American IPA,480,Heavy Seas Beer,Halethorpe,MD,Loose Cannon (Heavy Seas Beer),Good People Brewing Company,Birmingham, AL,45
479,1042,1042,0.06,30,989,AARGHtoberfest!,MÃ¤rzen / Oktoberfest,12,NA,480,Heavy Seas Beer,Halethorpe,MD,AARGHtoberfest! (Heavy Seas Beer),Good People Brewing Company,Birmingham, AL,30
480,2130,2130,0.057,NA,973,Face Down Brown Ale,American Brown Ale,12,NA,481,Telluride Brewing Company,Telluride,CO,Face Down Brown Ale (Telluride Brewing Company),Heavy Seas Beer,Halethorpe, MD,44
480,2131,2131,0.064,NA,827,Tempter IPA,American IPA,12,American IPA,481,Telluride Brewing Company,Telluride,CO,Tempter IPA (Telluride Brewing Company),Heavy Seas Beer,Halethorpe, MD,65
480,2132,2132,0.055,NA,589,Bridal Veil Rye Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),481,Telluride Brewing Company,Telluride,CO,Bridal Veil Rye Pale Ale (Telluride Brewing Company),Heavy Seas Beer,Halethorpe, MD,52
481,60,60,0.054,30,48,British Pale Ale,English Pale Ale,16,NA,482,7 Seas Brewing Company,Gig Harbor,WA,British Pale Ale (7 Seas Brewing Company),Telluride Brewing Company,Telluride, CO,30
481,61,61,0.084,82,47,Ballz Deep Double IPA,American Double / Imperial IPA,16,American Double / Imperial IPA,482,7 Seas Brewing Company,Gig Harbor,WA,Ballz Deep Double IPA (7 Seas Brewing Company),Telluride Brewing Company,Telluride, CO,82
481,58,58,0.059,75,972,Rude Parrot IPA,American IPA,16,American IPA,482,7 Seas Brewing Company,Gig Harbor,WA,Rude Parrot IPA (7 Seas Brewing Company),Telluride Brewing Company,Telluride, CO,75
481,59,59,0.054,30,866,British Pale Ale (2010),English Pale Ale,16,NA,482,7 Seas Brewing Company,Gig Harbor,WA,British Pale Ale (2010) (7 Seas Brewing Company),Telluride Brewing Company,Telluride, CO,30
482,643,643,0.056,21,968,Farmer John's Multi-Grain Ale,American Blonde Ale,16,American Blonde Ale,483,Confluence Brewing Company,Des Moines,IA,Farmer John's Multi-Grain Ale (Confluence Brewing Company),7 Seas Brewing Company,Gig Harbor, WA,21
482,641,641,0.068,75,970,Des Moines IPA,American IPA,16,American IPA,483,Confluence Brewing Company,Des Moines,IA,Des Moines IPA (Confluence Brewing Company),7 Seas Brewing Company,Gig Harbor, WA,75
482,642,642,0.048,22,969,Capital Gold Golden Lager,German Pilsener,16,NA,483,Confluence Brewing Company,Des Moines,IA,Capital Gold Golden Lager (Confluence Brewing Company),7 Seas Brewing Company,Gig Harbor, WA,22
483,182,182,0.044,38,965,Field 41 Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),484,Bale Breaker Brewing Company,Yakima,WA,Field 41 Pale Ale (Bale Breaker Brewing Company),Confluence Brewing Company,Des Moines, IA,38
483,181,181,0.068,70,966,Topcutter India Pale Ale,American IPA,12,American IPA,484,Bale Breaker Brewing Company,Yakima,WA,Topcutter India Pale Ale (Bale Breaker Brewing Company),Confluence Brewing Company,Des Moines, IA,70
484,2164,2164,NA,NA,963,Manhattan Gold Lager (1990),American Amber / Red Lager,12,NA,485,The Manhattan Brewing Company,New York,NY,Manhattan Gold Lager (1990) (The Manhattan Brewing Company),Bale Breaker Brewing Company,Yakima, WA,45
485,1240,1240,0.05,NA,962,Mac's Highlander Pale Ale (2000),American Pale Ale (APA),12,American Pale Ale (APA),486,MacTarnahans Brewing Company,Portland,OR,Mac's Highlander Pale Ale (2000) (MacTarnahans Brewing Company),The Manhattan Brewing Company,New York, NY,40
485,1241,1241,0.051,32,961,Mac's Scottish Style Amber Ale (2000),American Amber / Red Ale,12,American Amber / Red Ale,486,MacTarnahans Brewing Company,Portland,OR,Mac's Scottish Style Amber Ale (2000) (MacTarnahans Brewing Company),The Manhattan Brewing Company,New York, NY,32
486,2017,2017,0.051,31,953,Wisco Disco,American Amber / Red Ale,16,American Amber / Red Ale,487,Stillmank Beer Company,Green Bay,WI,Wisco Disco (Stillmank Beer Company),MacTarnahans Brewing Company,Portland, OR,31
487,1700,1700,0.065,44,945,Long Hammer IPA,American IPA,16,American IPA,488,Redhook Brewery,Woodinville,WA,Long Hammer IPA (Redhook Brewery),Stillmank Beer Company,Green Bay, WI,44
487,1701,1701,0.065,44,583,Long Hammer IPA,American IPA,12,American IPA,488,Redhook Brewery,Woodinville,WA,Long Hammer IPA (Redhook Brewery),Stillmank Beer Company,Green Bay, WI,44
487,1702,1702,0.058,27,339,Copper Hook (2011),American Amber / Red Ale,12,American Amber / Red Ale,488,Redhook Brewery,Woodinville,WA,Copper Hook (2011) (Redhook Brewery),Stillmank Beer Company,Green Bay, WI,27
488,729,729,NA,NA,944,Dock Street Amber Beer (1992),American Amber / Red Ale,12,American Amber / Red Ale,489,Dock Street Brewery,Philadelphia,PA,Dock Street Amber Beer (1992) (Dock Street Brewery),Redhook Brewery,Woodinville, WA,30
489,320,320,0.07,NA,939,Toxic Sludge,American Black Ale,16,NA,490,Blue Point Brewing Company,Patchogue,NY,Toxic Sludge (Blue Point Brewing Company),Dock Street Brewery,Philadelphia, PA,75
489,321,321,0.06,40,692,Blue Point White IPA,American White IPA,12,NA,490,Blue Point Brewing Company,Patchogue,NY,Blue Point White IPA (Blue Point Brewing Company),Dock Street Brewery,Philadelphia, PA,40
489,322,322,0.044,16,667,Blue Point Summer Ale,American Blonde Ale,12,American Blonde Ale,490,Blue Point Brewing Company,Patchogue,NY,Blue Point Summer Ale (Blue Point Brewing Company),Dock Street Brewery,Philadelphia, PA,16
489,323,323,0.055,28,665,Toasted Lager,Vienna Lager,12,NA,490,Blue Point Brewing Company,Patchogue,NY,Toasted Lager (Blue Point Brewing Company),Dock Street Brewery,Philadelphia, PA,28
490,2124,2124,0.055,NA,936,Loafin BrÃ¤u,Altbier,16,NA,491,Tampa Bay Brewing Company,Tampa,FL,Loafin BrÃ¤u (Tampa Bay Brewing Company),Blue Point Brewing Company,Patchogue, NY,13
490,2125,2125,0.07,80,544,Old Elephant Foot IPA,American IPA,16,American IPA,491,Tampa Bay Brewing Company,Tampa,FL,Old Elephant Foot IPA (Tampa Bay Brewing Company),Blue Point Brewing Company,Patchogue, NY,80
491,724,724,NA,NA,731,Kaleidoscope Collaboration 2012,American Black Ale,16,NA,492,Devil's Canyon Brewery,Belmont,CA,Kaleidoscope Collaboration 2012 (Devil's Canyon Brewery),Tampa Bay Brewing Company,Tampa, FL,44
491,725,725,0.071,85,730,California Sunshine Rye IPA,American IPA,16,American IPA,492,Devil's Canyon Brewery,Belmont,CA,California Sunshine Rye IPA (Devil's Canyon Brewery),Tampa Bay Brewing Company,Tampa, FL,85
491,723,723,0.054,27,924,Deadicated Amber,American Amber / Red Ale,16,American Amber / Red Ale,492,Devil's Canyon Brewery,Belmont,CA,Deadicated Amber (Devil's Canyon Brewery),Tampa Bay Brewing Company,Tampa, FL,27
491,726,726,0.074,12,647,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,16,NA,492,Devil's Canyon Brewery,Belmont,CA,Full Boar Scotch Ale (Devil's Canyon Brewery),Tampa Bay Brewing Company,Tampa, FL,12
492,2021,2021,0.045,NA,922,Sunsplash Golden Ale (2004),American Blonde Ale,12,American Blonde Ale,493,Stone Coast Brewing Company,Portland,ME,Sunsplash Golden Ale (2004) (Stone Coast Brewing Company),Devil's Canyon Brewery,Belmont, CA,20
493,456,456,0.048,NA,919,Chugach Session Ale,Cream Ale,12,NA,494,Broken Tooth Brewing Company,Anchorage,AK,Chugach Session Ale (Broken Tooth Brewing Company),Stone Coast Brewing Company,Portland, ME,20
493,457,457,0.061,64,648,Fairweather IPA,American IPA,12,American IPA,494,Broken Tooth Brewing Company,Anchorage,AK,Fairweather IPA (Broken Tooth Brewing Company),Stone Coast Brewing Company,Portland, ME,64
493,454,454,0.05,15,921,Northern Lights Amber Ale,American Amber / Red Ale,12,American Amber / Red Ale,494,Broken Tooth Brewing Company,Anchorage,AK,Northern Lights Amber Ale (Broken Tooth Brewing Company),Stone Coast Brewing Company,Portland, ME,15
493,455,455,0.052,17,920,Polar Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),494,Broken Tooth Brewing Company,Anchorage,AK,Polar Pale Ale (Broken Tooth Brewing Company),Stone Coast Brewing Company,Portland, ME,17
494,1832,1832,0.07,105,918,Frankenlou's IPA,American IPA,16,American IPA,495,Seven Brides Brewery,Silverton,OR,Frankenlou's IPA (Seven Brides Brewery),Broken Tooth Brewing Company,Anchorage, AK,105
494,1833,1833,0.07,55,917,Becky's Black Cat Porter,American Porter,16,NA,495,Seven Brides Brewery,Silverton,OR,Becky's Black Cat Porter (Seven Brides Brewery),Broken Tooth Brewing Company,Anchorage, AK,55
495,1484,1484,0.072,NA,915,Green Head IPA,American IPA,12,American IPA,496,Newburyport Brewing Company,Newburyport,MA,Green Head IPA (Newburyport Brewing Company),Seven Brides Brewery,Silverton, OR,97
495,1486,1486,0.055,NA,913,Newburyport Pale Ale,American Pale Ale (APA),12,American Pale Ale (APA),496,Newburyport Brewing Company,Newburyport,MA,Newburyport Pale Ale (Newburyport Brewing Company),Seven Brides Brewery,Silverton, OR,37
495,1485,1485,0.054,NA,914,Plum Island Belgian White,Witbier,12,NA,496,Newburyport Brewing Company,Newburyport,MA,Plum Island Belgian White (Newburyport Brewing Company),Seven Brides Brewery,Silverton, OR,60
496,738,738,0.066,100,881,Hop Abomination,American IPA,12,American IPA,497,Dry Dock Brewing Company,Aurora,CO,Hop Abomination (Dry Dock Brewing Company),Newburyport Brewing Company,Newburyport, MA,100
496,739,739,0.051,17,880,Apricot Blonde,Fruit / Vegetable Beer,12,NA,497,Dry Dock Brewing Company,Aurora,CO,Apricot Blonde (Dry Dock Brewing Company),Newburyport Brewing Company,Newburyport, MA,17
496,741,741,0.058,49,871,Dry Dock Amber Ale,American Amber / Red Ale,12,American Amber / Red Ale,497,Dry Dock Brewing Company,Aurora,CO,Dry Dock Amber Ale (Dry Dock Brewing Company),Newburyport Brewing Company,Newburyport, MA,49
496,740,740,0.043,12,872,Dry Dock Hefeweizen,Hefeweizen,12,NA,497,Dry Dock Brewing Company,Aurora,CO,Dry Dock Hefeweizen (Dry Dock Brewing Company),Newburyport Brewing Company,Newburyport, MA,12
497,522,522,NA,NA,869,THP Amber (2006),American Amber / Red Ale,12,American Amber / Red Ale,498,Cans Bar and Canteen,Charlotte,NC,THP Amber (2006) (Cans Bar and Canteen),Dry Dock Brewing Company,Aurora, CO,83
497,523,523,NA,NA,868,THP Light (2006),American Blonde Ale,12,American Blonde Ale,498,Cans Bar and Canteen,Charlotte,NC,THP Light (2006) (Cans Bar and Canteen),Dry Dock Brewing Company,Aurora, CO,85
497,521,521,NA,NA,870,THP White (2006),Witbier,12,NA,498,Cans Bar and Canteen,Charlotte,NC,THP White (2006) (Cans Bar and Canteen),Dry Dock Brewing Company,Aurora, CO,11
497,524,524,NA,NA,867,THP Dark (2006),English Dark Mild Ale,12,NA,498,Cans Bar and Canteen,Charlotte,NC,THP Dark (2006) (Cans Bar and Canteen),Dry Dock Brewing Company,Aurora, CO,37
498,1983,1983,0.05,22,855,Special Amber,Vienna Lager,12,NA,499,Sprecher Brewing Company,Glendale,WI,Special Amber (Sprecher Brewing Company),Cans Bar and Canteen,Charlotte, NC,22
498,1984,1984,0.05,22,445,Special Amber,Vienna Lager,12,NA,499,Sprecher Brewing Company,Glendale,WI,Special Amber (Sprecher Brewing Company),Cans Bar and Canteen,Charlotte, NC,22
499,2375,2375,0.054,NA,826,Mystical Stout,Irish Dry Stout,16,NA,500,Wildwood Brewing Company,Stevensville,MT,Mystical Stout (Wildwood Brewing Company),Sprecher Brewing Company,Glendale, WI,21
499,2376,2376,0.075,NA,825,Bodacious Bock,Bock,16,NA,500,Wildwood Brewing Company,Stevensville,MT,Bodacious Bock (Wildwood Brewing Company),Sprecher Brewing Company,Glendale, WI,71
499,2377,2377,0.05,NA,813,Ambitious Lager,Munich Helles Lager,16,NA,500,Wildwood Brewing Company,Stevensville,MT,Ambitious Lager (Wildwood Brewing Company),Sprecher Brewing Company,Glendale, WI,32
500,1049,1049,0.044,22,824,Tonganoxie Honey Wheat,American Pale Wheat Ale,12,American Pale Wheat Ale,501,High Noon Saloon And Brewery,Leavenworth,KS,Tonganoxie Honey Wheat (High Noon Saloon And Brewery),Wildwood Brewing Company,Stevensville, MT,22
